   -0.2967577607710243370320313E+00,    0.2943489640323271872013322E+00,,   -0.6027900713262663856539803E+00,   -0.9020627819865151275635640E-02,,   -0.3058036008643121306249668E+00,   -0.3033669267357697041376241E+00,
   -0.2967312980376330955323283E+00,    0.2942579315498410896800863E+00,,   -0.6028651678083498666183004E+00,   -0.9141466362419664593019775E-02,,   -0.3058989996005028189074437E+00,   -0.3033966244803098510907091E+00,
   -0.2967052716576770166057031E+00,    0.2941664825619295653424956E+00,,   -0.6029412695710263392356865E+00,   -0.9262327424745475656919780E-02,,   -0.3059948845484132817773570E+00,   -0.3034259253318930538156906E+00,
   -0.2966796814860312991868341E+00,    0.2940746169157474332322977E+00,,   -0.6030183770365766804388841E+00,   -0.9383211311671579846205304E-02,,   -0.3060912562308129025723247E+00,   -0.3034548294032324289304370E+00,
   -0.2966545273798519843921895E+00,    0.2939823344580420050320413E+00,,   -0.6030964906329092656278590E+00,   -0.9504118328363675427539192E-02,,   -0.3061881151731480343869407E+00,   -0.3034833368069282943935150E+00,
   -0.2966298091987518148471281E+00,    0.2938896350351444808346457E+00,,   -0.6031756107937766842042038E+00,   -0.9625048780330186515286073E-02,,   -0.3062854619038066772418460E+00,   -0.3035114476554716667067169E+00,
   -0.2966055268045693082967773E+00,    0.2937965184929818840409155E+00,,   -0.6032557379585465895388552E+00,   -0.9746002973427786431059872E-02,,   -0.3063832969537916284252788E+00,   -0.3035391620612449825600265E+00,
   -0.2965816800614557990911635E+00,    0.2937029846770560226332236E+00,,   -0.6033368725724912451369164E+00,   -0.9866981213862757726928976E-02,,   -0.3064816208570775302177935E+00,   -0.3035664801365255405229959E+00,
   -0.2965582688358860963262487E+00,    0.2936090334324583661640418E+00,,   -0.6034190150863611989962010E+00,   -0.9987983808198735991012995E-02,,   -0.3065804341503408636526729E+00,   -0.3035934019934845018440228E+00,
   -0.2965352929966798001260031E+00,    0.2935146646038568896130982E+00,,   -0.6035021659568133856055283E+00,   -0.1010901106336045685019087E-01,,   -0.3066797373730754117104880E+00,   -0.3036199277441939403665572E+00,
   -0.2965127524149533400077416E+00,    0.2934198780354992930341496E+00,,   -0.6035863256462938863933232E+00,   -0.1023006328663858544025800E-01,,   -0.3067795310676597608789962E+00,   -0.3036460575006261208841352E+00,
   -0.2964906469641395148073570E+00,    0.2933246735712093933301503E+00,,   -0.6036714946229562173130034E+00,   -0.1035114078569265849694148E-01,,   -0.3068798157792507197427767E+00,   -0.3036717913746531105623205E+00,
   -0.2964689765198880166963136E+00,    0.2932290510543859030079261E+00,,   -0.6037576733606275780630313E+00,   -0.1047224386855930000628234E-01,,   -0.3069805920557744371990339E+00,   -0.3036971294780541619218184E+00,
   -0.2964477409603656354875056E+00,    0.2931330103280002652432756E+00,,   -0.6038448623390664238286263E+00,   -0.1059337284365408082820181E-01,,   -0.3070818604481750924151129E+00,   -0.3037220719225141030150894E+00,
   -0.2964269401659667124704356E+00,    0.2930365512345958212137020E+00,,   -0.6039330620437901586683438E+00,   -0.1071452801977754165640988E-01,,   -0.3071836215101058087384445E+00,   -0.3037466188196274452515411E+00,
   -0.2964065740193220221954107E+00,    0.2929396736162834247174658E+00,,   -0.6040222729660396083772866E+00,   -0.1083570970611913431014273E-01,,   -0.3072858757980636568163391E+00,   -0.3037707702808989385090399E+00,
   -0.2963866424054621973027679E+00,    0.2928423773147378894599058E+00,,   -0.6041124956029406689594907E+00,   -0.1095691821226293938273955E-01,,   -0.3073886238714642615832418E+00,   -0.3037945264177467352695317E+00,
   -0.2963671452116507509799703E+00,    0.2927446621712030960793527E+00,,   -0.6042037304573089073755909E+00,   -0.1107815384819071935496027E-01,,   -0.3074918662925227863524924E+00,   -0.3038178873415037228866709E+00,
   -0.2963480823275972397823352E+00,    0.2926465280264833324075369E+00,,   -0.6042959780379124623550524E+00,   -0.1119941692428999546748969E-01,,   -0.3075956036263960413634777E+00,   -0.3038408531634215758998607E+00,
   -0.2963294536452920624469698E+00,    0.2925479747209414060904464E+00,,   -0.6043892388593175013511427E+00,   -0.1132070775135507467723528E-01,,   -0.3076998364411434039311644E+00,   -0.3038634239946708115454044E+00,
   -0.2963112590590242234611651E+00,    0.2924490020945025303689135E+00,,   -0.6044835134418828914704136E+00,   -0.1144202664059323915068944E-01,,   -0.3078045653076646459567201E+00,   -0.3038855999463433987806127E+00,
