    0.3005702241132173213600254E+00,    0.2942684049570085114133633E-02,,    0.2970741899776641048447345E-02,    0.2995127904940768637231940E+00,,   -0.3006189433763779561559204E+00,   -0.2943054852975635071743454E-02,,   -0.2922022636617782609391725E-02,   -0.2995124196906712721322208E+00,
    0.3005937626565060583061495E+00,    0.3002851964859956646058947E-02,,    0.3032146881311703623396170E-02,    0.2994927027145013465059264E+00,,   -0.3006444937011796270098785E+00,   -0.3003245963417749964108339E-02,,   -0.2981415836636358562827809E-02,   -0.2994923087159436225768161E+00,
    0.3006177788996655664277569E+00,    0.3063026754383649241653131E-02,,    0.3093588623507059764961014E-02,    0.2994722091403698716050030E+00,,   -0.3006705626091097371954675E+00,   -0.3063444897420844470481427E-02,,   -0.3040804914059336283571611E-02,   -0.2994717909973327318873260E+00,
    0.3006422729735067633782819E+00,    0.3123208557361603632251956E-02,,    0.3155067462531135902281676E-02,    0.2994513097680195912175805E+00,,   -0.3006971502454920397440219E+00,   -0.3123651813411440492096460E-02,,   -0.3100190190547635893381084E-02,   -0.2994508665119697821133116E+00,
    0.3006672450114642458629532E+00,    0.3183397513118205179871723E-02,,    0.3216583734934275184969010E-02,    0.2994300045935313070444295E+00,,   -0.3007242567586114745381565E+00,   -0.3183866869931814558292160E-02,,   -0.3159571987783493796086987E-02,   -0.2994295352367176699104334E+00,
    0.3006926951496318167755817E+00,    0.3243593761081950410662955E-02,,    0.3278137777479983583361900E-02,    0.2994082936127330230036137E+00,,   -0.3007518822996448903950295E+00,   -0.3244090225644508107549768E-02,,   -0.3218950627470462677592877E-02,   -0.2994077971481703959177878E+00,
    0.3007186235266736673565902E+00,    0.3303797440789929540372327E-02,,    0.3339729927319012858788483E-02,    0.2993861768211958374052983E+00,,   -0.3007800270227125594146855E+00,   -0.3304322039332438509795509E-02,,   -0.3278326431278344443853712E-02,   -0.2993856522226533423136630E+00,
    0.3007450302838972078234292E+00,    0.3364008691888992208518516E-02,,    0.3401360521884555510041537E-02,    0.2993636542142349421524727E+00,,   -0.3008086910848124517769975E+00,   -0.3364562469902090957596386E-02,,   -0.3337699720965758842794457E-02,   -0.2993631004362218295256071E+00,
    0.3007719155653365561420287E+00,    0.3424227654137232401687641E-02,,    0.3463029898901126557575481E-02,    0.2993407257869137860772923E+00,,   -0.3008378746460085295666431E+00,   -0.3424811676387168324353638E-02,,   -0.3397070818230929489800474E-02,   -0.2993401417646639472991410E+00,
    0.3007992795175322697787124E+00,    0.3484454467407901989695063E-02,,    0.3524738396430748821330781E-02,    0.2993173915340384683148045E+00,,   -0.3008675778691145552556918E+00,   -0.3485069817948133197305083E-02,,   -0.3456440044850239701190731E-02,   -0.2993167761834981677182554E+00,
    0.3008271222897889174419106E+00,    0.3544689271689119292041426E-02,,    0.3586486352851636638661148E-02,    0.2992936514501610689720223E+00,,   -0.3008978009200209413620541E+00,   -0.3545337053877592459194545E-02,,   -0.3515807722614283647999400E-02,   -0.2992930036679725680492936E+00,
    0.3008554440339725744024690E+00,    0.3604932207088129558769651E-02,,    0.3648274106859972221172939E-02,    0.2992695055295799266836809E+00,,   -0.3009285439674993511971479E+00,   -0.3605613543600755255269519E-02,,   -0.3575174173333195426494058E-02,   -0.2992688241930673287427567E+00,
    0.3008842449046049694061367E+00,    0.3665183413831124559223440E-02,,    0.3710101997508985505191959E-02,    0.2992449537663398606568421E+00,,   -0.3009598071833181620604591E+00,   -0.3665899446678555495537921E-02,,   -0.3634539718794016494030075E-02,   -0.2992442377334924019649520E+00,
    0.3009135250589221044492660E+00,    0.3725443032267988785477542E-02,,    0.3771970364130794450829853E-02,    0.2992199961542305608475090E+00,,   -0.3009915907421856218206813E+00,   -0.3726194922809497600546536E-02,,   -0.3693904680865500722575234E-02,   -0.2992192442636890659102278E+00,
    0.3009432846567410280158583E+00,    0.3785711202872465985791450E-02,,    0.3833879546419893813435920E-02,    0.2991946326867879202282552E+00,,   -0.3010238948216930054968543E+00,   -0.3786500131832792881425576E-02,,   -0.3753269381466139975600527E-02,   -0.2991938437578275933326211E+00,
    0.3009735238605557583468908E+00,    0.3845988066245392689168625E-02,,    0.3895829884385193508933298E-02,    0.2991688633572949784777961E+00,,   -0.3010567196024211966687290E+00,   -0.3846815233730066507789047E-02,,   -0.3812634142517978830255743E-02,   -0.2991680361898102491480245E+00,
    0.3010042428355355070834776E+00,    0.3906273763114975761112646E-02,,    0.3957821718406862032679783E-02,    0.2991426881587815889140813E+00,,   -0.3010900652679104894104967E+00,   -0.3907140388627716731662076E-02,,   -0.3871999286033656062500086E-02,   -0.2991418215332688479435319E+00,
    0.3010354417495122447689937E+00,    0.3966568434341649629359949E-02,,    0.4019855389159943115373608E-02,    0.2991161070840231972489676E+00,,   -0.3011239320046694700749867E+00,   -0.3967475756800148412040130E-02,,   -0.3931365134002717809380556E-02,   -0.2991151997615646984662874E+00,
    0.3010671207729771481353964E+00,    0.4026872220918104039455443E-02,,    0.4081931237715608062899264E-02,    0.2990891201255437281680827E+00,,   -0.3011583200021856754347027E+00,   -0.4027821498671563249516225E-02,,   -0.3990732008507080763592967E-02,   -0.2990881708477902689580219E+00,
