  6.800000000000005E-002,  1.396197536546715E-003,  1.396198914538677E-003
  6.900000000000005E-002,  1.416409630806409E-003,  1.416411028746912E-003
  7.000000000000005E-002,  1.436607745674874E-003,  1.436609163550121E-003
  7.100000000000005E-002,  1.456791681804872E-003,  1.456793119600868E-003
  7.200000000000005E-002,  1.476961239989101E-003,  1.476962697691656E-003
  7.300000000000005E-002,  1.497116221162164E-003,  1.497117698756892E-003
  7.400000000000005E-002,  1.517256426402535E-003,  1.517257923874851E-003
  7.500000000000005E-002,  1.537381656934518E-003,  1.537383174269644E-003
  7.600000000000005E-002,  1.557491714130213E-003,  1.557493251313174E-003
  7.700000000000005E-002,  1.577586399511475E-003,  1.577587956527098E-003
  7.800000000000006E-002,  1.597665514751871E-003,  1.597667091584790E-003
  7.900000000000006E-002,  1.617728861678640E-003,  1.617730458313292E-003
  8.000000000000006E-002,  1.637776242274648E-003,  1.637777858695275E-003
  8.100000000000006E-002,  1.657807458680342E-003,  1.657809094870990E-003
  8.200000000000006E-002,  1.677822313195702E-003,  1.677823969140224E-003
  8.300000000000006E-002,  1.697820608282196E-003,  1.697822283964247E-003
  8.400000000000006E-002,  1.717802146564724E-003,  1.717803841967765E-003
  8.500000000000006E-002,  1.737766730833569E-003,  1.737768445940869E-003
  8.600000000000006E-002,  1.757714164046347E-003,  1.757715898840977E-003
  8.700000000000006E-002,  1.777644249329943E-003,  1.777646003794782E-003
  8.800000000000006E-002,  1.797556789982462E-003,  1.797558564100194E-003
  8.900000000000007E-002,  1.817451589475167E-003,  1.817453383228283E-003
  9.000000000000007E-002,  1.837328451454419E-003,  1.837330264825214E-003
  9.100000000000007E-002,  1.857187179743615E-003,  1.857189012714193E-003
  9.200000000000007E-002,  1.877027578345123E-003,  1.877029430897393E-003
  9.300000000000007E-002,  1.896849451442220E-003,  1.896851323557897E-003
  9.400000000000007E-002,  1.916652603401020E-003,  1.916654495061628E-003
  9.500000000000007E-002,  1.936436838772408E-003,  1.936438749959277E-003
  9.600000000000007E-002,  1.956201962293969E-003,  1.956203892988236E-003
  9.700000000000007E-002,  1.975947778891913E-003,  1.975949729074523E-003
  9.800000000000007E-002,  1.995674093683002E-003,  1.995676063334707E-003
  9.900000000000007E-002,  2.015380711976471E-003,  2.015382701077833E-003
  0.100000000000000     ,  2.035067439275957E-003,  2.035069447807342E-003
  0.101000000000000     ,  2.054734081281406E-003,  2.054736109222993E-003
  0.102000000000000     ,  2.074380443891003E-003,  2.074382491222776E-003
  0.103000000000000     ,  2.094006333203080E-003,  2.094008399904832E-003
  0.104000000000000     ,  2.113611555518033E-003,  2.113613641569367E-003
  0.105000000000000     ,  2.133195917340232E-003,  2.133198022720560E-003
  0.106000000000000     ,  2.152759225379933E-003,  2.152761350068475E-003
  0.107000000000000     ,  2.172301286555184E-003,  2.172303430530971E-003
  0.108000000000000     ,  2.191821907993731E-003,  2.191824071235601E-003
  0.109000000000000     ,  2.211320897034918E-003,  2.211323079521523E-003
  0.110000000000000     ,  2.230798061231599E-003,  2.230800262941398E-003
  0.111000000000000     ,  2.250253208352025E-003,  2.250255429263287E-003
  0.112000000000000     ,  2.269686146381748E-003,  2.269688386472555E-003
  0.113000000000000     ,  2.289096683525517E-003,  2.289098942773759E-003
  0.114000000000000     ,  2.308484628209165E-003,  2.308486906592545E-003
  0.115000000000000     ,  2.327849789081506E-003,  2.327852086577536E-003
  0.116000000000000     ,  2.347191975016218E-003,  2.347194291602224E-003
  0.117000000000000     ,  2.366510995113738E-003,  2.366513330766855E-003
  0.118000000000000     ,  2.385806658703134E-003,  2.385809013400311E-003
  0.119000000000000     ,  2.405078775343998E-003,  2.405081149061995E-003
  0.120000000000000     ,  2.424327154828319E-003,  2.424329547543709E-003
  0.121000000000000     ,  2.443551607182363E-003,  2.443554018871529E-003
  0.122000000000000     ,  2.462751942668545E-003,  2.462754373307686E-003
  0.123000000000000     ,  2.481927971787307E-003,  2.481930421352433E-003
  0.124000000000000     ,  2.501079505278981E-003,  2.501081973745916E-003
  0.125000000000000     ,  2.520206354125665E-003,  2.520208841470047E-003
  0.126000000000000     ,  2.539308329553083E-003,  2.539310835750362E-003
  0.127000000000000     ,  2.558385243032448E-003,  2.558387768057889E-003
  0.128000000000000     ,  2.577436906282326E-003,  2.577439450111008E-003
  0.129000000000000     ,  2.596463131270493E-003,  2.596465693877309E-003
  0.130000000000000     ,  2.615463730215788E-003,  2.615466311575447E-003
  0.131000000000000     ,  2.634438515589971E-003,  2.634441115676996E-003
  0.132000000000000     ,  2.653387300119572E-003,  2.653389918908300E-003
  0.133000000000000     ,  2.672309896787736E-003,  2.672312534252322E-003
  0.134000000000000     ,  2.691206118836074E-003,  2.691208774950487E-003
  0.135000000000000     ,  2.710075779766504E-003,  2.710078454504528E-003
  0.136000000000000     ,  2.728918693343088E-003,  2.728921386678325E-003
  0.137000000000000     ,  2.747734673593878E-003,  2.747737385499746E-003
  0.138000000000000     ,  2.766523534812745E-003,  2.766526265262480E-003
  0.139000000000000     ,  2.785285091561215E-003,  2.785287840527867E-003
  0.140000000000000     ,  2.804019158670296E-003,  2.804021926126734E-003
