   -0.4855000000000000426325641E+01,    0.2083559956134631629964815E+01,    0.4069834286522437671873575E-01,    0.2042861613269407072834838E+01,   5019.52%
   -0.4853333333333333499126638E+01,    0.2089208524390617327526343E+01,    0.4072516127163863797200349E-01,    0.2048483363118978495265310E+01,   5030.02%
   -0.4851666666666666571927635E+01,    0.2094577907277854311729470E+01,    0.4075200581938642763191183E-01,    0.2053825901458467662052954E+01,   5039.82%
   -0.4849999999999999644728632E+01,    0.2099671630343170392052343E+01,    0.4077887654195127414835653E-01,    0.2058892753801218944431639E+01,   5048.92%
   -0.4848333333333333605708049E+01,    0.2104493189695391563986959E+01,    0.4080577347286942768711526E-01,    0.2063687416222522053033117E+01,   5057.34%
   -0.4846666666666666678509046E+01,    0.2109046052190868714149019E+01,    0.4083269664573008217445249E-01,    0.2068213355545138742996869E+01,   5065.09%
   -0.4844999999999999751310042E+01,    0.2113333655619276996162625E+01,    0.4085964609417536141933169E-01,    0.2072474009525101745765596E+01,   5072.18%
   -0.4843333333333333712289459E+01,    0.2117359408887210303618076E+01,    0.4088662185190047176908124E-01,    0.2076472787035309686132223E+01,   5078.61%
   -0.4841666666666666785090456E+01,    0.2121126692201927177450216E+01,    0.4091362395265384088727245E-01,    0.2080213068249273433707458E+01,   5084.40%
   -0.4839999999999999857891453E+01,    0.2124638857253509982569994E+01,    0.4094065243023713163150745E-01,    0.2083698204823273059105304E+01,   5089.56%
   -0.4838333333333332930692450E+01,    0.2127899227396528480937832E+01,    0.4096770731850538083129720E-01,    0.2086931520078023183373261E+01,   5094.09%
   -0.4836666666666666891671866E+01,    0.2130911097830489708826462E+01,    0.4099478865136710337147008E-01,    0.2089916309179122411165963E+01,   5098.00%
   -0.4834999999999999964472863E+01,    0.2133677735779434758711659E+01,    0.4102189646278442403115605E-01,    0.2092655839316650556725108E+01,   5101.31%
   -0.4833333333333333037273860E+01,    0.2136202380670971123777235E+01,    0.4104903078677309830046838E-01,    0.2095153349884197879759995E+01,   5104.03%
   -0.4831666666666666998253277E+01,    0.2138488244313561548182179E+01,    0.4107619165740264421948780E-01,    0.2097412052656158820695964E+01,   5106.15%
   -0.4830000000000000071054274E+01,    0.2140538511074215222151906E+01,    0.4110337910879652972839793E-01,    0.2099435131965418754873554E+01,   5107.69%
   -0.4828333333333333143855270E+01,    0.2142356338053855058234376E+01,    0.4113059317513212409522794E-01,    0.2101225744878723045161451E+01,   5108.67%
